"year","hotspot","jan_calc","feb_calc","mar_calc","apr_calc","may_calc","jun_calc","jul_calc","aug_calc","sep_calc","oct_calc","nov_calc","dec_calc","1daymin_calc","1daymax_calc","3daymin_calc","3daymax_calc","7daymin_calc","7daymax_calc","30daymin_calc","30daymax_calc","90daymin_calc","90daymax_calc","dayofmin_calc","dayofmax_calc","hipulse_no_calc","lopulse_no_calc","hipulse_dur_calc","lopulse_dur_calc","ave_increa_calc","ave_decrea_calc","No. Rises_calc","No. Falls_calc","jan_tar","feb_tar","mar_tar","apr_tar","may_tar","jun_tar","jul_tar","aug_tar","sep_tar","oct_tar","nov_tar","dec_tar","1daymin_tar","1daymax_tar","3daymin_tar","3daymax_tar","7daymin_tar","7daymax_tar","30daymin_tar","30daymax_tar","90daymin_tar","90daymax_tar","dayofmin_tar","dayofmax_tar","hipulse_no_tar","lopulse_no_tar","hipulse_dur_tar","lopulse_dur_tar","ave_increa_tar","ave_decrea_tar","No. Rises_tar","No. Falls_tar","jan_allowed_dev","feb_allowed_dev","mar_allowed_dev","apr_allowed_dev","may_allowed_dev","jun_allowed_dev","jul_allowed_dev","aug_allowed_dev","sep_allowed_dev","oct_allowed_dev","nov_allowed_dev","dec_allowed_dev","1daymin_allowed_dev","1daymax_allowed_dev","3daymin_allowed_dev","3daymax_allowed_dev","7daymin_allowed_dev","7daymax_allowed_dev","30daymin_allowed_dev","30daymax_allowed_dev","90daymin_allowed_dev","90daymax_allowed_dev","dayofmin_allowed_dev","dayofmax_allowed_dev","hipulse_no_allowed_dev","lopulse_no_allowed_dev","hipulse_dur_allowed_dev","lopulse_dur_allowed_dev","ave_increa_allowed_dev","ave_decrea_allowed_dev","No. Rises_allowed_dev","No. Falls_allowed_dev"
20,20,25616.6816129032,15958.8589285714,383358.318709677,10188701.8,13760636.9354839,7885040.13333333,3701672.41935484,1635894.79,737674.555333333,375098.658064516,199386.474,113919.056129032,6236.48,15541642,27302.6,46587421,71689.32,108472208,372487.63,441454961,13125073.06,965259304,85,123,34,113,34,113,270668.235806452,-55386.7194039735,62,302,28946.1540874045,22115.9950515334,2939829.01051586,13214463.6645114,9911926.77662671,5603000.18069467,1991851.71256698,1281655.8115201,648612.526871894,360984.76585585,131779.119323327,106849.642358169,7911.46822006125,12928233.7709422,38243.1582967783,48615857.1211947,94859.3450901281,118925802.748381,345866.040755263,422672725.784902,13104072.5838043,763021762.134873,85.1330514773726,124.664581422461,32.6683250401402,87.1985032327939,32.2701944864821,101.411871183664,311194.921065245,-45901.5951091926,77.0901199729415,281.388370521832,2759.7477940806,1178.67389346749,317781.125320464,1198111.79528512,1027050.4020354,479279.898599481,193252.018864517,57201.461994072,36062.4038370056,25059.9508497425,14449.5601562578,5790.05303193767,692.713751838849,1191722.15333434,3162.75045523756,4758453.2199497,7469.08278224038,5836594.36006225,26113.5187692745,36057310.9821327,1443230.56503781,66621939.5733682,4.36201134491712,6.54581612675684,2.22932391928043,7.11367348500062,1.88284542859765,8.04984547500499,15716.8865731045,-4430.81388308153,6.15640050417278,15.6650769312517
20,21,4617756.55645161,16031690.1785714,44657572.3225806,60710964.6666667,37697276.7096774,18150487.1333333,8131986.01612903,3652121.64516129,1813686.32933333,972549.159677419,579155.321666667,353709.789354839,242228.09,65016560,822385.25,194984848,2069290.78,453769320,10529268.06,1846880756,56040725.33,4322748702,8,99,38,135,19,67.5,781225.688490566,-321053.913682171,106,258,4973122.71688114,20054714.2957551,50221026.7042269,81031025.5770288,50241258.3242349,20770637.1526165,12814375.6710799,4367455.56212777,2664369.2021224,1456446.72326268,711594.274987819,399715.209157009,221582.321936694,61186651.5683155,758694.437055331,172142793.042931,1940513.37068031,572146567.159897,11322035.5583924,1717771636.91533,80204887.2188499,5453999229.89531,6.16337468556594,121.818942096084,41.4966016807593,140.020748026669,25.0535249118111,71.5689638133626,1082820.38230525,-469058.52610227,110.548223819118,304.086676090956,499169.241850056,1230059.90244213,2544517.0955962,5396486.79516861,4937768.32268078,1231828.83158713,1084647.48582425,489822.420460168,247356.404234048,112536.874784253,66525.4111345749,32526.666316144,12529.9255670072,6960809.74745994,74234.6309941706,17135702.13411,154681.609947878,28600740.0828812,662861.000381882,212959619.306592,6293662.32087709,462721546.527131,0.33638221520232,8.38787040514872,4.00554910005303,7.47553756386042,1.34629210222629,6.54981978938449,73892.3213556821,-34444.8393395449,10.5073644380551,13.2478227198124
20,22,84935198.0645161,182215961.714286,802096586.322581,3079454737.06667,3582397134.45161,2428836829.86667,1410547701.67742,775961550.451613,416736562.133333,221812379.354839,114966025.6,59624251.7419355,43319440,3879120384,132146592,11630938368,321596408,27100921088,1767836852,112612145920,11590519276,274525383808,365,123,47,149,47,149,32551907.4915254,-15650637.7886179,118,246,58213499.422123,114851029.150866,1087016046.84602,4244659633.96073,3884545734.32165,2937855532.17563,2184990901.56354,1025827007.99809,633523687.045974,320236541.676143,171422732.075923,61035421.6778398,34276990.5272717,6309215694.94748,96072343.8732552,12461840006.6429,262140996.24356,33321361619.1441,1395782667.67118,114622741714.821,17079717220.5071,472331806172.266,6.19113473687321,136.61305513978,66.7919395938516,172.200169601361,43.6424906572793,176.34719930659,37065402.209857,-19004844.4621388,99.6344943002332,272.161291759461,5350042.27370527,12807355.3633388,84506339.7423504,236611878.474861,293285048.332107,246894707.716674,174377815.634778,100037303.188857,47507504.7527664,21067412.484516,15213492.3656983,6573632.30108716,2113690.90086158,381129878.914482,10927348.1111675,808370735.684495,20994206.1936638,2619704854.50569,133485919.575198,11768189889.8317,1149884143.52298,24367623916.4568,0.445096992829349,11.9384838983417,5.40534631339833,14.5241085264133,4.77058921135031,13.6299144647317,2932254.37166924,-1297202.5900749,7.33861999027431,18.6616880144458
20,23,1623479.29645161,9315107.93071429,37473355.4516129,59607666,43709541.0322581,22118386.5333333,10080235.8225806,4501277.02419355,2128637.688,1083266.09967742,671754.899666667,386258.619032258,0,61881672,626349.19,185301624,1957031.8,431035572,11498135.22,1788229980,62857102.01,4284407742,8,107,42,137,21,68.5,1374522.58777778,-579988.899960937,108,256,2092772.65671965,8314846.67832096,46690896.9100405,57683097.9207926,33446703.1061679,21262663.0560205,10843888.7795287,3258534.86580902,1611797.42711026,939285.356427735,505785.090134591,361117.517140349,0,59753726.8577342,510126.226527784,158707800.47657,2568337.89456113,464266165.608118,10426595.954599,1807800182.93788,61260555.5412761,3664890200.1786,4.49253265163861,78.3636786974967,41.8010733067058,120.732401526766,14.2094255093252,39.286786064622,1424131.34223316,-568243.947744921,113.898063760251,276.650815268513,142698.622957384,445713.159456008,3637139.73450942,6386272.25071974,3178139.58277793,1563954.86493315,675843.487629155,316613.405134816,127663.037117993,97463.1785384518,41767.49713861,32058.0067117297,0,3743558.43251235,50048.2559537584,16350542.2713935,210393.743115653,29638085.5650967,787024.991335149,169091463.600751,4366754.15531924,263544418.151556,0.376721453794744,7.95556384837255,2.56024526414694,8.56728242215468,1.45914831970003,2.97221825118565,115331.663801342,-33849.5805184525,8.75644941264764,13.279091879027
21,1,1107224.59290323,662804.6175,10675554.1945161,81734177.4666667,178561650.064516,154233455.733333,98318921.8064516,50407513.6774194,23833479.5333333,11103592,5344789,2782871.42354839,478977.84,188822912,1449517.81,565749312,3498772.53,1317413040,18228420.34,5371753568,383824671.7,13616978240,65,135,53,144,53,72,2482495.25098901,-822589.029525547,91,274,1032548.93772919,2548250.12105801,22024241.7815285,70577049.0792818,172128743.297186,125955047.009494,66812837.401973,30631370.2930408,9092666.50430064,4776193.69739712,3710286.35090976,1577069.62614132,431277.192121396,164770210.562595,1372942.52937861,604390862.154746,4702201.39748953,1125045210.92873,23664074.1208746,6057137594.24609,377404978.395687,8520281572.23153,55.0107427113689,100.15349629987,37.8189898917917,130.909499916248,29.9810397585388,128.681360938121,2154211.10734828,-732340.573277725,96.9434940507635,242.063405385707,95756.5476624189,280488.024807749,2046579.6358172,6047174.83249833,9611586.65606823,8321757.17812706,5087612.10894891,1490249.12996057,732145.04692314,496478.700737135,168553.562844228,155636.738669934,27662.4673644442,11127257.9202533,111592.542362508,31744228.4585377,257172.800402418,89196268.1776822,1621457.80902161,315749268.111295,19486373.3275992,1069158484.40977,4.22124423738569,9.77199974865653,3.36996720004827,6.64776497147977,2.01431273901835,9.62003557230346,161618.707596222,-49892.6532739171,5.62694682106376,15.4851220322307
21,2,530701.020887097,313068.090982143,9037964.00435484,27753842.7229167,54960787.4943548,65128584.6333333,47144434.2496774,25464006.618629,12178520.545,5625046.40596774,2674819.72058333,1354717.4775,228820.4225,71749272.4375,694688.335,214764757.5475,1677350.82,498802845.3325,8635989.4775,2015479792.635,253679823.255,5116135856.085,77.75,175.25,32.75,133,32.75,128.058823529412,1028123.11264198,-291815.563439863,88.75,276.25,502064.764605224,3368120.52899362,14246257.538032,25454995.39335,55267248.8066216,28593601.3906124,17362980.0705362,6339198.82420975,3205990.70468506,2115240.48726449,919518.187791659,524983.513112938,236860.82355172,51806002.0181978,799024.244659477,145323850.992533,1488978.83652139,279887693.972062,10550866.7527486,1175843788.33423,115924275.150385,3126503245.63115,75.1437355577946,193.956567399669,29.4418114731088,110.324635573605,31.2063315699343,112.372118266645,1013560.04226232,-226970.121973515,98.5964806989068,227.344742673682,40337.716452995,182914.73402569,1064720.78923824,1510881.65458656,4309097.24982189,3291148.62019755,1726187.78396139,754898.961504943,337630.077589685,172066.877551056,73634.8626574124,51890.1674813412,20073.5186440517,4644216.40175121,76090.8713405766,11139132.2819508,160431.708740328,30516428.0602548,948872.499360323,93143001.780396,8218560.66145116,168716939.300781,6.18484086841345,11.5389191394206,1.59044190768909,6.33965458834427,2.238758401823,11.1447673864019,79676.2612548509,-18838.2172367635,4.83934766927268,25.5256066743052
21,3,1125173.90870968,673288.426071429,10681177.6887097,87293449.4666667,192492149.16129,163419782.4,102800608,52405261.1612903,24726442.3666667,11519908.3064516,5552268.51666667,2895385.56870968,484075.66,203473888,1463561.32,609868240,3536171.97,1420418608,18496850.4,5791173472,384848975.45,14523823048,65,135,52,142,52,71,2563086.86483871,-874230.956985294,93,272,1111068.67887635,3906750.6014968,20561795.8300349,70642093.6461968,187658106.41035,118006028.884052,76371160.7800466,28561491.1616005,12984663.7366762,7506896.11083577,3981439.51868468,1456393.23932616,546567.213858735,240566903.055014,1761281.31599093,582225347.043313,3274984.90453577,1369491011.72177,26712911.89346,6140069823.57607,400894204.39928,13443835077.4722,47.4767960589379,150.517360189464,36.6862997969147,120.445286501432,41.5556356410962,149.362546030199,1889775.31306118,-1000475.03563986,93.2776935817674,274.423661404289,59602.964008302,317322.991976906,1195405.26501479,4447076.53742536,16289348.7110528,10535620.234972,5236738.78789521,2541053.18784083,1160666.01622167,395665.61247275,265276.098370138,89472.9417713134,43051.5378806026,18770595.4591038,147177.322823355,30566280.3405673,369358.878129306,87019778.8239957,1425428.27487442,494716655.036032,21760746.7356005,959143178.425561,3.41402073178906,8.8728250907734,3.03129460348282,10.5061471091118,3.37790103380103,12.0378081638133,201341.611786297,-64579.5211248321,9.50500496281311,24.1397767325398
21,4,1735244.83522581,1032966.593,15392855.6723226,117346458.59,285061841.96129,242610454.933333,152908690.322581,78342786.3483871,37363082.1866667,17530884.5483871,8427323.5,4368561.74193548,511521.842,304911884.8,2073052.518,913639654.4,5362032.566,2128718931.2,28727636.18,8748448969.6,535107377.142,21392339750.4,63,137,45,140.2,45,140.2,4259422.23892373,-1224298.39763234,81.6,283.4,1619589.39845381,2371719.26924358,23342415.9231603,105815593.088765,314599475.781757,238591663.829999,146739582.314366,52908453.5505498,28541219.954705,14099502.1163996,5020703.60035997,3617778.11009948,785648.62822312,256679919.255153,3025735.46163689,1070569477.30181,6402210.71373766,2215786516.37761,30286468.5725852,9867696227.54441,665451471.01095,24624760854.3427,36.3745365841314,158.168197080493,30.5907145047095,137.745372287068,29.4194119400345,134.310739795212,3133671.50437151,-1095259.30855554,95.6083401775919,271.382443741523,104282.735671593,139597.789225581,2092053.68086784,10798463.9152007,17295572.7266138,13402538.7587796,7141267.80764283,3003129.79985656,2064702.45488887,896511.065848746,486618.950888588,274473.144710223,49893.538554783,25401511.4786339,191714.783559737,62759257.7314456,340879.527937923,191258262.077037,2014887.36629973,487103404.823525,40652215.27253,1838916118.54381,4.18528346640989,11.0906248364015,2.478191901627,11.6234085752256,2.93269206203986,12.1158938027965,172264.729223752,-122798.630915136,9.35501573360525,24.9848069644719
21,5,3377497.47825806,1927795.54892857,13686853.9885161,100322648.493333,328083237.16129,368685949.866667,264360610.683871,150043637.316129,75797968.0266667,36323599.3612903,17172089.4766667,8525781.69354839,962731.464,404821190.4,3771632.544,1213210700.8,9657426.566,2827168768,52067785.692,11768476998.4,582973170.84,29338287456,64.2,151.6,49.4,149.6,49.4,149.6,4617264.70347729,-1476721.31149347,89,276,3583828.51775725,1369103.50499701,20102900.3264692,182230011.374737,410440491.252573,347441638.709811,218881040.643458,106756606.819268,50653371.0271571,22515752.875522,15333699.7140129,7013940.17323412,1177279.14530501,414330418.553535,5169057.04493072,1218545322.06496,10529966.8377843,3642356506.91367,50295436.0264919,14046266166.83,689324559.73431,36314991676.5695,64.7959743095562,146.051515453588,54.0529843556229,113.454198537627,46.6681962789036,143.35169494478,3960236.72770484,-1331765.27309863,108.416499219416,272.656731920689,250670.19598769,173723.801320641,1171938.09870028,16146897.6443487,24749914.6455846,38641915.7071738,15707745.8935141,8205823.66535596,3330008.89632482,2520917.03638472,1107209.45777902,617443.767806756,78073.2691358862,27293038.6173578,388714.888288272,125527782.755565,676170.601562569,305582353.894468,4279883.80281131,1198784813.26119,41013367.7487856,1707542176.84498,5.16688010461163,11.161401029909,3.43749707724201,8.16391685022973,3.0018352115876,13.8396311630029,283832.393411247,-106553.078496068,5.7954959173128,25.7646814629715
21,6,6729317.34193548,10088888.9865714,69912800.8596129,310117906.586667,595138478.141936,594109597.013333,423601518.76129,247823439.690323,129700835.573333,63787340.9806452,30508398,15146759.1096774,4571300.25,650474598.4,14207698.824,1950117350.4,34430623.172,4546431251.2,185926976.522,19180390323.2,2586358505.372,50226409692.8,27.2,150.6,60,167,60,167,5941405.85091908,-2568753.83300455,110.4,254.6,4471164.00137876,2553024.54015713,30411233.0706743,446090191.862759,645482185.514908,595648128.336081,369314859.220188,305246849.619636,136638107.79615,51931912.9659549,24013218.7383138,10576468.4830265,2106295.52801508,877725495.074067,6471848.34318064,2639761733.13604,17242714.1003073,5912569156.84151,96243461.0253328,25010974499.0502,1175453975.68108,55156924781.5242,47.053137270594,173.781187564041,53.9376511540031,173.249465453764,61.4252235593507,167.257574566221,7406486.90580298,-2445943.96566043,102.580171118956,268.589127526712,489457.183324133,271046.861550462,3046270.1618647,28592976.6779173,72220202.1072873,48526191.5411864,26520735.3078565,21434319.8122545,10960079.6837661,4444409.13360525,2173917.44593996,1295298.29482166,119349.688612766,83678059.124586,404769.113239535,248386916.035306,1047831.14459733,373099868.456713,6922210.56904639,1467415737.56756,71743801.8822254,3681104195.8731,4.35916406947188,9.13310403124429,3.64847233594395,11.3215830439562,4.96002234523185,14.9453812914155,912513.40688721,-167140.333334329,6.8475043651415,18.3297146737296
21,7,19814.2996774194,13013.0778571429,9014.66806451613,2083827.44566667,3995850.82258065,2401184.313,1147519.25774194,512455.737096774,232839.201,111752.349354839,56963.494,32035.34,6808.67,4357217.5,20678.37,13064323.5,49583.88,30423821,255271.08,123826720,1188890.78,267471176.15,94,128,35,109,35,109,72519.3996774194,-14843.3469966997,62,303,24489.4958823355,9783.21095998395,122117.227232427,2793557.13359336,3572458.29626378,2310974.38285611,796727.045075759,535445.320436253,200666.75672694,104381.702690205,50859.9804512641,29950.436392899,9094.35727183375,4954063.70901046,25427.4191201477,13609166.0611825,56512.4008574485,31742756.6298769,260709.374122796,109564045.731879,4008910.35470956,200145094.450779,99.444785064552,142.547039914993,35.1626741476357,120.741383522283,37.0158014558256,49.8582368757343,96053.5527163214,-11831.7225553217,45.7171412308235,341.411733533605,1249.98490878439,1170.04927608581,11320.3598476348,169064.134602752,241380.927596017,188217.750031347,72724.8151504755,37920.2205528107,14292.5765662705,5611.97340719178,4634.84647532566,1421.70320004624,612.366419339294,287088.48352403,1613.6498998536,727294.371268374,2893.66805125835,1724584.78661946,18244.8647795038,11591037.5930119,312403.028257748,23045909.8029166,5.33369861086831,11.9842215240584,2.66960928700864,5.89717686222866,1.69203964658082,5.0741358150146,5849.23136263808,-1382.8192842786,4.1271958601661,19.8552308651269
21,8,7591.27580645161,5066.78285714286,188924.429032258,1185014.159,1284515.70129032,702405.172333333,325317.756451613,145249.477419355,66780.297,32276.5329032258,17046.9593333333,9877.52258064516,3384.13,1534724.12,10321.35,4600414.88,24640.58,10703663.76,123146.83,43587380.24,1731161.79,96528654.37,77,119,35,118,35,118,26858.5646031746,-5609.18062913907,63,302,8661.24350165395,5082.03139301813,12066.251278711,884324.485721234,1749998.89363761,998191.011465669,423095.049360571,178447.373331889,106094.071058993,48377.3298857779,24257.4519409711,9544.64482156707,2223.75912589558,1717738.17787719,8917.05046050661,5258193.95584144,23812.0862155584,10447449.070914,117968.560941902,51864106.0414368,635886.667322176,101271528.804534,100.054469996132,105.56178029743,36.4721791521879,116.084189604968,26.7924558435334,61.8703485674341,26880.6934161458,-5851.27342524719,57.7969579899218,352.046783728292,364.464061651404,242.718389082941,701.284202491151,37454.1583566882,103951.10230679,53612.1529214337,27524.2424093351,13755.3987542528,9270.03923614854,3226.89864668754,1909.13364824793,731.017103846453,245.197375464864,108878.039067025,804.664261816759,292831.107019843,1784.93951164271,786659.778148988,7066.05452088643,3365333.70108565,64261.2186441568,5270002.02187912,8.17193991942331,12.382688840176,2.24551994871581,7.33045765383868,2.15823422197718,5.72981524475617,1454.0808374188,-340.792418866,4.95886198966764,20.5448740507709
